rxn	LB	UB
MMRNR00659	0	7.1398868878
MMRNR00660	-7.2498240705	7.2498240705
MMRNR00661	-3.9863350384	3.9863350384
MMRNR00662	-6.7038890069	6.7038890069
MMRNR00663	0	6.9566814883
MMRNR00664	0	4.9231043016
MMRNR00665	0	4.2046926194
MMRNR00666	0	6.9566814883
MMRNR00667	0	4.9231043016
MMRNR00668	0	3.9863350384
MMRNR00669	0	6.9566814883
MMRNR00670	0	4.9231043016
MMRNR00676	0	6.3907199386
MMRNR00677	0	5.7328788491
MMRNR00678	0	6.1978978277
MMRNR00679	0	6.7902579168
MMRNR00680	0	6.3907199386
MMRNR00681	0	5.7328788491
MMRNR00682	0	6.1978978277
MMRNR00683	0	6.7902579168
MMRNR00684	0	6.1978978277
MMRNR00685	0	6.7902579168
MMRNR00686	0	6.3907199386
MMRNR00687	0	5.7328788491
MMRNR00688	0	6.1978978277
MMRNR00689	0	6.7902579168
MMRNR00690	-6.262036792	6.262036792
MMRNR00691	0	6.9566814883
MMRNR00692	0	4.9231043016
MMRNR00693	0	5.8967613259
MMRNR00694	0	4.2046926194
MMRNR00695	0	6.9566814883
MMRNR00696	0	4.9231043016
MMRNR00697	0	5.8967613259
MMRNR00698	0	4.2046926194
MMRNR00699	0	6.3907199386
MMRNR00700	0	5.7328788491
MMRNR00701	0	6.1978978277
MMRNR00702	0	6.7902579168
MMRNR00703	0	6.3907199386
MMRNR00704	0	5.7328788491
MMRNR00705	0	6.1978978277
MMRNR00706	0	6.7902579168
MMRNR00707	0	6.3907199386
MMRNR00708	0	5.7328788491
MMRNR00709	0	6.1978978277
MMRNR00710	0	6.7902579168
MMRNR00711	0	6.3907199386
MMRNR00712	0	5.7328788491
MMRNR00713	0	6.1978978277
MMRNR00714	0	6.7902579168
MMRNR00715	0	6.3907199386
MMRNR00716	0	5.7328788491
MMRNR00717	0	6.1978978277
MMRNR00718	0	6.7902579168
MMRNR00719	-6.262036792	6.262036792
MMRNR00720	0	6.9566814883
MMRNR00721	0	4.9231043016
MMRNR00722	0	5.8967613259
MMRNR00723	0	4.2046926194
MMRNR00724	0	6.9566814883
MMRNR00725	0	4.9231043016
MMRNR00726	0	5.8967613259
MMRNR00727	0	4.2046926194
MMRNR00728	0	6.9566814883
MMRNR00729	0	4.9231043016
MMRNR00730	0	5.8967613259
MMRNR00731	0	4.2046926194
MMRNR00732	0	6.9566814883
MMRNR00733	0	4.9231043016
MMRNR00734	0	5.8967613259
MMRNR00735	0	4.2046926194
MMRNR00736	0	6.9566814883
MMRNR00737	0	4.9231043016
MMRNR00738	0	5.8967613259
MMRNR00739	0	4.2046926194
MMRNR00740	0	6.9566814883
MMRNR00741	0	4.9231043016
MMRNR00742	0	5.8967613259
MMRNR00743	0	4.2046926194
MMRNR00744	0	6.9566814883
MMRNR00745	0	4.9231043016
MMRNR00746	0	5.8967613259
MMRNR00747	0	4.2046926194
MMRNR00748	-6.06941716	6.06941716
MMRNR00749	0	6.9566814883
MMRNR00750	0	4.9231043016
MMRNR00751	0	5.8967613259
MMRNR00752	0	4.2046926194
MMRNR00753	0	6.9566814883
MMRNR00754	0	4.9231043016
MMRNR00755	0	5.8967613259
MMRNR00756	0	4.2046926194
MMRNR00757	-6.06941716	6.06941716
MMRNR00758	0	1000
MMRNR00760	-4.3269668575	4.3269668575
MMRNR00761	0	7.8210701588
MMRNR00763	0	2.8662742063
MMRNR00765	0	4.5448133854
MMRNR00766	0	7.8210701588
MMRNR00767	0	1000
MMRNR00769	0	4.8317364446
MMRNR00770	0	1000
MMRNR00771	0	7.525716984
MMRNR00772	0	4.5448133854
MMRNR00773	0	5.7328788491
MMRNR00774	0	1000
MMRNR00776	0	7.525716984
MMRNR00777	0	4.0823683712
MMRNR00778	0	4.5965618115
MMRNR00779	0	4.5965618115
MMRNR00780	0	4.1655571904
MMRNR00782	0	6.9404990178
MMRNR00783	0	5.4704683301
MMRNR00784	0	5.4704683301
MMRNR00785	0	5.4704683301
MMRNR00786	0	5.4704683301
MMRNR00787	0	5.4704683301
MMRNR00788	0	5.4704683301
MMRNR00789	0	7.0716946278
MMRNR00790	0	7.0716946278
MMRNR00791	0	7.0716946278
MMRNR00792	0	3.9863350384
MMRNR00793	0	3.9863350384
MMRNR00794	0	6.9566814883
MMRNR00795	0	6.9566814883
MMRNR00796	0	6.9566814883
MMRNR00797	0	5.4224295373
MMRNR00798	0	5.8967613259
MMRNR00799	0	7.8544920754
MMRNR00800	0	7.8544920754
MMRNR00801	0	5.5661610968
MMRNR00802	0	2.302585093
MMRNR00803	0	2.302585093
MMRNR00804	0	2.302585093
MMRNR00805	0	5.2968877737
MMRNR00806	0	4.1655571904
MMRNR00807	0	6.9404990178
MMRNR00809	0	5.4704683301
MMRNR00810	0	5.4704683301
MMRNR00811	0	5.4704683301
MMRNR00812	0	5.4704683301
MMRNR00813	0	5.4704683301
MMRNR00814	0	7.525716984
MMRNR00815	0	5.4704683301
MMRNR00816	0	7.0716946278
MMRNR00817	0	7.0716946278
MMRNR00818	0	7.0716946278
MMRNR00819	-3.9863350384	3.9863350384
MMRNR00820	0	4.4805783084
MMRNR00821	0	5.4224295373
MMRNR00822	0	5.4224295373
MMRNR00823	0	7.8544920754
MMRNR00824	0	5.4728707337
MMRNR00825	0	5.4728707337
MMRNR00840	0	5.4704683301
MMRNR00841	0	5.1441666867
MMRNR00842	0	5.1222618513
MMRNR00843	0	4.5965618115
MMRNR00844	0	4.1655571904
MMRNR00845	0	4.1655571904
MMRNR00851	0	1000
MMRNR00852	0	0.5714285714
MMRNR00855	0	1000
MMRNR00857	0	5.4704683301
MMRNR00858	0	5.4704683301
MMRNR00860	0	5.4704683301
MMRNR00861	0	8.3045302405
MMRNR00866	0	8.3045302405
MMRNR00867	0	8.3045302405
MMRNR00868	0	5.4704683301
MMRNR00869	-5.4704683301	5.4704683301
MMRNR00872	0	7.7700422796
MMRNR00876	0	4.0823683712
MMRNR00884	0	4.5965618115
MMRNR00886	0	5.2968877737
MMRNR00888	0	5.2968877737
MMRNR00890	0	5.4728707337
MMRNR00891	0	6.7678361814
MMRNR00892	0	4.916847764
MMRNR00895	0	1000
MMRNR00896	0	1000
MMRNR00897	0	4.916847764
MMRNR00846	0	1000
MMRNR00925	0	5.4224295373
MMRNR00926	0	5.4224295373
MMRNR00928	0	5.4704683301
MMRNR00929	0	5.4704683301
MMRNR00930	0	5.4704683301
MMRNR00931	0	5.4704683301
MMRNR00936	0	2.0794415417
MMRNR00938	-1000	1000
MMRNR00940	-1000	1000
MMRNR00942	-7.8210701588	7.8210701588
MMRNR00944	0	2.9139022553
MMRNR00945	-7.3474837781	7.3474837781
MMRNR00946	0	5.4224295373
MMRNR00947	0	5.4224295373
MMRNR00952	-5.4865736589	5.4865736589
MMRNR00953	-5.4704683301	5.4704683301
MMRNR00954	-5.4704683301	5.4704683301
MMRNR00955	-5.4704683301	5.4704683301
MMRNR00956	-5.4704683301	5.4704683301
MMRNR00957	-5.4704683301	5.4704683301
MMRNR00958	0	3.9675928566
MMRNR00959	-2.302585093	2.302585093
MMRNR00961	0	3.9675928566
MMRNR00965	0	7.828151856
MMRNR00971	-5.4704683301	5.4704683301
MMRNR00972	-5.4704683301	5.4704683301
MMRNR00973	-7.631985758	7.631985758
MMRNR00980	-3.9675928566	3.9675928566
MMRNR00981	0	2.302585093
MMRNR00983	0	5.4704683301
MMRNR00984	-5.7287073483	5.7287073483
MMRNR00985	0	7.6893711075
MMRNR00990	0	5.5936486802
MMRNR00991	0	5.5936486802
MMRNR00943	0	1000
MMRNR00900	0	7.0716946278
MMRNR00901	0	5.972354537
MMRNR00902	0	5.972354537
MMRNR00903	0	5.972354537
MMRNR00904	0	5.972354537
MMRNR00905	0	5.972354537
MMRNR00906	0	5.972354537
MMRNR00907	0	5.6031725618
MMRNR00908	0	5.6031725618
MMRNR00909	0	5.6068519352
MMRNR00910	0	5.6031725618
MMRNR00911	-6.4370657002	6.4370657002
MMRNR00912	-6.4370657002	6.4370657002
MMRNR00913	-6.4370657002	6.4370657002
MMRNR00914	-6.4370657002	6.4370657002
MMRNR00915	0	5.1857883614
MMRNR01040	0	5.718436483
MMRNR01041	-5.5904537893	5.5904537893
MMRNR01042	-5.5904537893	5.5904537893
MMRNR01043	-5.5904537893	5.5904537893
MMRNR01044	-5.5904537893	5.5904537893
MMRNR01045	-5.5904537893	5.5904537893
MMRNR01046	-5.5904537893	5.5904537893
MMRNR01048	-3.8348333667	3.8348333667
MMRNR01049	-3.8348333667	3.8348333667
MMRNR01050	-3.8348333667	3.8348333667
MMRNR01051	-3.8348333667	3.8348333667
MMRNR01052	-3.8348333667	3.8348333667
MMRNR01053	-3.8348333667	3.8348333667
MMRNR01054	0	5.5904537893
MMRNR01068	0	4.1939744032
MMRNR01069	0	4.1939744032
MMRNR01071	0	1000
MMRNR01072	0	1000
MMRNR01073	0	1.0
MMRNR01074	0	1.4552872326
MMRNR01075	0	1.0
MMRNR01081	0	1000
MMRNR01087	0	1.4552872326
MMRNR01088	0	1.0
MMRNR01089	0	1000
MMRNR01090	0	1000
MMRNR01091	0	1000
MMRNR01092	0	2.1972245773
MMRNR01093	0	1.0
MMRNR01094	0	4.4136637196
MMRNR01095	0	1000
MMRNR01096	0	1000
MMRNR01097	0	0.9985288301
MMRNR01098	0	1000
MMRNR01100	0	1000
MMRNR01101	0	1000
MMRNR01102	0	1000
MMRNR01103	0	1000
MMRNR01104	0	1000
MMRNR01105	0	0.9985288301
MMRNR10221	0	1000
MMRNR01131	0	3.5136753651
MMRNR01138	0	3.189888288
MMRNR01139	0	6.5948042374
MMRNR01140	-4.9010329905	4.9010329905
MMRNR01141	0	6.7502656979
MMRNR01142	-1.8607523407	1.8607523407
MMRNR01144	-5.9610053396	5.9610053396
MMRNR01145	-5.9610053396	5.9610053396
MMRNR01146	-5.9610053396	5.9610053396
MMRNR01150	-5.9610053396	5.9610053396
MMRNR01152	-5.143333006	5.143333006
MMRNR01153	-5.143333006	5.143333006
MMRNR01154	-5.143333006	5.143333006
MMRNR01155	-5.143333006	5.143333006
MMRNR01156	-5.143333006	5.143333006
MMRNR01157	-5.143333006	5.143333006
MMRNR01158	-5.143333006	5.143333006
MMRNR01159	-5.143333006	5.143333006
MMRNR01160	-5.143333006	5.143333006
MMRNR01161	-5.143333006	5.143333006
MMRNR01162	-5.143333006	5.143333006
MMRNR01163	-5.143333006	5.143333006
MMRNR01164	-5.143333006	5.143333006
MMRNR01165	-5.143333006	5.143333006
MMRNR01166	-5.143333006	5.143333006
MMRNR01167	-5.143333006	5.143333006
MMRNR01168	-5.143333006	5.143333006
MMRNR01169	-5.143333006	5.143333006
MMRNR01170	-5.143333006	5.143333006
MMRNR01171	-5.143333006	5.143333006
MMRNR01172	-5.143333006	5.143333006
MMRNR01173	-5.143333006	5.143333006
MMRNR01174	-5.143333006	5.143333006
MMRNR01175	-5.143333006	5.143333006
MMRNR01176	-5.143333006	5.143333006
MMRNR01177	-5.143333006	5.143333006
MMRNR01178	-5.143333006	5.143333006
MMRNR01179	-5.143333006	5.143333006
MMRNR01180	-5.143333006	5.143333006
MMRNR01181	-5.143333006	5.143333006
MMRNR01182	-5.143333006	5.143333006
MMRNR01183	-5.143333006	5.143333006
MMRNR01184	-5.143333006	5.143333006
MMRNR01185	-5.143333006	5.143333006
MMRNR01186	-5.143333006	5.143333006
MMRNR01187	-5.143333006	5.143333006
MMRNR01188	-5.143333006	5.143333006
MMRNR01189	-5.143333006	5.143333006
MMRNR01190	-5.143333006	5.143333006
MMRNR01191	-5.143333006	5.143333006
MMRNR01192	-5.143333006	5.143333006
MMRNR01193	-5.143333006	5.143333006
MMRNR01194	-5.143333006	5.143333006
MMRNR01195	-1000	1000
MMRNR01197	-2.9667447367	2.9667447367
MMRNR01198	-4.2885005767	4.2885005767
MMRNR01199	-3.1292636662	3.1292636662
MMRNR01214	-2.9667447367	2.9667447367
MMRNR01217	-2.9667447367	2.9667447367
MMRNR01218	-3.1292636662	3.1292636662
MMRNR01225	-2.9667447367	2.9667447367
MMRNR01226	-3.1292636662	3.1292636662
MMRNR01227	-2.9667447367	2.9667447367
MMRNR01231	0	2.9667447367
MMRNR01232	-3.1292636662	3.1292636662
MMRNR01243	-2.9667447367	2.9667447367
MMRNR01244	-3.1292636662	3.1292636662
MMRNR01257	-2.9667447367	2.9667447367
MMRNR01258	-3.1292636662	3.1292636662
MMRNR01261	-2.9667447367	2.9667447367
MMRNR01262	-3.1292636662	3.1292636662
MMRNR01263	-2.9667447367	2.9667447367
MMRNR01264	-3.1292636662	3.1292636662
MMRNR01265	-2.9667447367	2.9667447367
MMRNR01266	-3.1292636662	3.1292636662
MMRNR01267	-2.9667447367	2.9667447367
MMRNR01268	-3.1292636662	3.1292636662
MMRNR01269	-2.9667447367	2.9667447367
MMRNR01270	-3.1292636662	3.1292636662
MMRNR01271	-2.9667447367	2.9667447367
MMRNR01272	-3.1292636662	3.1292636662
MMRNR01277	-2.9667447367	2.9667447367
MMRNR01278	-3.1292636662	3.1292636662
MMRNR01279	-2.9667447367	2.9667447367
MMRNR01280	-3.1292636662	3.1292636662
MMRNR01281	-2.9667447367	2.9667447367
