rxn	LB	UB
MMRNR00515	0	6.4093521752
MMRNR00516	0	5.8474017024
MMRNR00517	0	6.2298250642
MMRNR00518	0	6.7139682441
MMRNR00519	0	6.4093521752
MMRNR00520	0	5.8474017024
MMRNR00521	0	6.2298250642
MMRNR00522	0	6.7139682441
MMRNR00523	0	6.4093521752
MMRNR00524	0	5.8474017024
MMRNR00525	0	6.2298250642
MMRNR00526	0	6.7139682441
MMRNR00527	0	6.4093521752
MMRNR00528	0	5.8474017024
MMRNR00529	0	6.2298250642
MMRNR00530	0	6.7139682441
MMRNR00531	0	5.7230402913
MMRNR00532	0	5.8474017024
MMRNR00533	0	6.2298250642
MMRNR00534	0	6.7139682441
MMRNR00535	0	5.7230402913
MMRNR00536	0	5.8474017024
MMRNR00537	0	6.2298250642
MMRNR00538	0	6.7139682441
MMRNR00539	0	4.5678143994
MMRNR00540	0	5.8474017024
MMRNR00541	0	6.2298250642
MMRNR00542	0	6.7139682441
MMRNR00543	0	7.5739593999
MMRNR00544	0	7.5739593999
MMRNR00545	0	7.5739593999
MMRNR00546	0	7.5739593999
MMRNR00547	0	7.5739593999
MMRNR00548	0	7.5739593999
MMRNR00549	0	7.5739593999
MMRNR00550	0	7.5739593999
MMRNR00551	0	7.5739593999
MMRNR00552	0	7.5739593999
MMRNR00553	0	7.5739593999
MMRNR00554	0	7.5739593999
MMRNR00555	0	7.5739593999
MMRNR00556	0	7.5739593999
MMRNR00557	0	7.5739593999
MMRNR00558	0	7.5739593999
MMRNR00559	0	7.5739593999
MMRNR00560	0	7.5739593999
MMRNR00561	0	7.5739593999
MMRNR00562	0	7.5739593999
MMRNR00563	0	7.5739593999
MMRNR00564	0	7.5739593999
MMRNR00565	0	7.5739593999
MMRNR00569	0	6.6118169954
MMRNR00570	0	5.0017066634
MMRNR00571	0	5.8777357818
MMRNR00572	0	4.1510399059
MMRNR00573	0	6.6118169954
MMRNR00574	0	5.0017066634
MMRNR00575	0	5.8777357818
MMRNR00576	0	4.1510399059
MMRNR00577	0	6.6118169954
MMRNR00578	0	5.0017066634
MMRNR00579	0	5.8777357818
MMRNR00580	0	4.1510399059
MMRNR00581	0	6.6118169954
MMRNR00582	0	5.0017066634
MMRNR00583	0	5.8777357818
MMRNR00584	0	4.1510399059
MMRNR00585	0	6.6118169954
MMRNR00586	0	5.0017066634
MMRNR00587	0	5.8777357818
MMRNR00588	0	4.1510399059
MMRNR00589	0	6.6118169954
MMRNR00590	0	5.0017066634
MMRNR00591	0	5.8777357818
MMRNR00592	0	4.1510399059
MMRNR00593	0	6.6118169954
MMRNR00594	0	5.0017066634
MMRNR00595	0	5.8777357818
MMRNR00596	0	4.1510399059
MMRNR00597	0	6.6118169954
MMRNR00598	0	5.0017066634
MMRNR00599	0	5.8777357818
MMRNR00600	0	4.1510399059
MMRNR00601	0	6.6118169954
MMRNR00602	0	5.0017066634
MMRNR00603	0	5.8777357818
MMRNR00604	0	4.1510399059
MMRNR00605	0	6.6118169954
MMRNR00606	0	5.0017066634
MMRNR00607	0	5.8777357818
MMRNR00608	0	4.1510399059
MMRNR00609	0	6.6118169954
MMRNR00610	0	5.0017066634
MMRNR00611	0	5.8777357818
MMRNR00612	0	4.1510399059
MMRNR00613	0	6.6118169954
MMRNR00614	0	5.0017066634
MMRNR00615	0	5.8777357818
MMRNR00616	0	6.4093521752
MMRNR00617	0	5.8474017024
MMRNR00618	0	6.2298250642
MMRNR00619	0	6.7139682441
MMRNR00620	0	6.4093521752
MMRNR00621	0	5.8474017024
MMRNR00622	0	6.2298250642
MMRNR00623	0	6.7139682441
MMRNR00624	0	6.4093521752
MMRNR00625	0	5.8474017024
MMRNR00626	0	6.2298250642
MMRNR00627	0	6.7139682441
MMRNR00628	0	6.4093521752
MMRNR00629	0	5.8474017024
MMRNR00630	0	6.2298250642
MMRNR00631	0	6.7139682441
MMRNR00632	0	6.4093521752
MMRNR00633	0	5.8474017024
MMRNR00634	0	6.2298250642
MMRNR00635	0	6.7139682441
MMRNR00636	0	5.7230402913
MMRNR00637	0	5.8474017024
MMRNR00638	0	6.2298250642
MMRNR00639	0	6.7139682441
MMRNR00640	0	5.7230402913
MMRNR00641	0	5.8474017024
MMRNR00642	0	6.2298250642
MMRNR00643	0	6.7139682441
MMRNR00644	0	5.7230402913
MMRNR00645	0	5.8474017024
MMRNR00646	0	6.2298250642
MMRNR00647	0	6.7139682441
MMRNR00648	0	4.5678143994
MMRNR00649	0	5.8474017024
MMRNR00650	0	6.2298250642
MMRNR00651	0	6.7139682441
MMRNR00655	-6.5861716549	6.5861716549
MMRNR00656	-6.5861716549	6.5861716549
MMRNR00657	0	6.859090107
MMRNR00658	0	4.6443908991
MMRNR00659	0	6.859090107
MMRNR00660	-7.325148958	7.325148958
MMRNR00661	-3.6419625343	3.6419625343
MMRNR00662	-6.5861716549	6.5861716549
MMRNR00663	0	6.6118169954
MMRNR00664	0	5.0017066634
MMRNR00665	0	4.1510399059
MMRNR00666	0	6.6118169954
MMRNR00667	0	5.0017066634
MMRNR00668	0	3.6419625343
MMRNR00669	0	6.6118169954
MMRNR00670	0	5.0017066634
MMRNR00676	0	6.4093521752
MMRNR00677	0	5.8474017024
MMRNR00678	0	6.2298250642
MMRNR00679	0	6.7139682441
MMRNR00680	0	6.4093521752
MMRNR00681	0	5.8474017024
MMRNR00682	0	6.2298250642
MMRNR00683	0	6.7139682441
MMRNR00684	0	6.2298250642
MMRNR00685	0	6.7139682441
MMRNR00686	0	6.4093521752
MMRNR00687	0	5.8474017024
MMRNR00688	0	6.2298250642
MMRNR00689	0	6.7139682441
MMRNR00690	-6.1114673395	6.1114673395
MMRNR00691	0	6.6118169954
MMRNR00692	0	5.0017066634
MMRNR00693	0	5.8777357818
MMRNR00694	0	4.1510399059
MMRNR00695	0	6.6118169954
MMRNR00696	0	5.0017066634
MMRNR00697	0	5.8777357818
